序号,question{idx}_model_sample_size,qp,cp,bs,n_trials,n_question,准确率,平均reward,answer_tokens,total_tokens,mean_eflops,访存量
13,question_0_aime_Qwen3-32B_S1,32,2,1,3,1,1.0,0.816152478302049,1125.0,1125.0,805127630441642.6,4989789734741.333
14,question_0_aime_Qwen3-32B_S16,16,4,2,3,1,1.0,0.824701033789388,1089.6666666666667,2192.0,1441949698879488.0,8551256829440.0
15,question_0_aime_Qwen3-32B_S8,16,4,2,3,1,1.0,0.894241459000917,977.6666666666666,1954.0,1250527705422165.2,7607309165738.667
16,question_0_aime_Qwen3-32B_S4,16,4,2,3,1,1.0,0.8805792485393645,1047.6666666666667,2094.0,983470013585749.4,6032970594474.667
17,question_0_aime_Qwen3-32B_S2,16,4,2,3,1,1.0,0.8365915783619197,968.6666666666666,1933.6666666666667,762626666533205.4,4688461550762.667
18,question_0_aime_Qwen3-32B_S1,16,4,2,3,1,1.0,0.8179950393313672,989.3333333333334,1979.3333333333333,877240201786368.0,5448943126016.0
19,question_0_aime_Qwen3-32B_S8,8,8,2,3,1,1.0,0.8986038699214601,1053.6666666666667,2108.0,782394775914496.0,4799610039808.0
20,question_0_aime_Qwen3-32B_S4,8,8,2,3,1,1.0,0.8706866445498597,1039.3333333333333,2079.3333333333335,730289439847765.4,4531628714154.667
21,question_0_aime_Qwen3-32B_S2,8,8,2,3,1,1.0,0.851276566533575,1038.3333333333333,2067.0,601495112406186.6,3742132802389.3335
22,question_0_aime_Qwen3-32B_S1,8,8,2,3,1,1.0,0.8917179588938421,1043.3333333333333,2086.6666666666665,492193490597546.7,3063005869909.3335
23,question_0_aime_Qwen3-32B_S4,4,16,4,3,1,1.0,0.8939509383676209,1032.6666666666667,4108.666666666667,492709960806400.0,3022855682560.0
24,question_0_aime_Qwen3-32B_S2,4,16,4,3,1,1.0,0.8873906617921117,1220.3333333333333,4844.333333333333,400915702479872.0,2473339192832.0
25,question_0_aime_Qwen3-32B_S1,4,16,4,3,1,1.0,0.8945000735774337,1124.6666666666667,4486.666666666667,323982572544512.0,1991962238464.0
26,question_0_aime_Qwen3-32B_S2,2,32,4,3,1,1.0,0.9032664809302805,1138.0,4562.0,457680888499200.0,2824238515712.0
27,question_0_aime_Qwen3-32B_S1,2,32,4,3,1,1.0,0.9032664809302805,1138.0,4562.0,433827097526784.0,2691373735424.0
28,question_0_aime_Qwen3-32B_S1,1,64,4,3,1,1.0,0.8982867149878812,952.0,3756.0,475021303282176.0,2953668283904.0
29,question_0_aime_Qwen3-14B_S64,64,1,1,3,1,0.0,0.7379295824809441,1118.0,2308.0,1.9432288311163136e+16,113484429933056.0
30,question_0_aime_Qwen3-14B_S32,64,1,1,3,1,0.0,0.6436408257589857,869.6666666666666,1750.3333333333333,1.69908966087488e+16,103097147304618.67
31,question_0_aime_Qwen3-14B_S16,64,1,1,3,1,0.0,0.6292346234362517,775.6666666666666,1030.0,1.3914146871277226e+16,86461046812501.33
32,question_0_aime_Qwen3-14B_S8,64,1,1,3,1,0.0,0.25417243466521805,123.0,123.0,1.0933734577224448e+16,68773341732096.0
33,question_0_aime_Qwen3-14B_S4,64,1,1,3,1,0.0,0.2645057531020043,223.33333333333334,223.33333333333334,9179225863506090.0,58079934640384.0
34,question_0_aime_Qwen3-14B_S2,64,1,1,3,1,0.3333333333333333,0.1553266120048425,663.3333333333334,663.3333333333334,7839731978759936.0,49692823848106.664
35,question_0_aime_Qwen3-14B_S1,64,1,1,3,1,0.3333333333333333,0.26229366879079113,551.6666666666666,551.6666666666666,5744633106004395.0,36364611137536.0
36,question_0_aime_Qwen3-14B_S32,32,2,1,3,1,1.0,0.6320651850633593,1008.3333333333334,1393.3333333333333,1.0724099518784256e+16,64507274719232.0
37,question_0_aime_Qwen3-14B_S16,32,2,1,3,1,1.0,0.6415121753381778,1137.6666666666667,1507.0,6865953233509035.0,41777840917418.664
38,question_0_aime_Qwen3-14B_S8,32,2,1,3,1,1.0,0.8174456286577915,1171.6666666666667,1171.6666666666667,7994880594510251.0,50171572642474.664
39,question_0_aime_Qwen3-14B_S4,32,2,1,3,1,1.0,0.7663148972410169,1114.6666666666667,1114.6666666666667,8384931037256448.0,52864902829226.664
40,question_0_aime_Qwen3-14B_S2,32,2,1,3,1,1.0,0.5822283331687426,1120.3333333333333,1120.3333333333333,3551484807519232.0,22518648763221.332
41,question_0_aime_Qwen3-14B_S1,32,2,1,3,1,0.6666666666666666,0.4036925495605459,661.6666666666666,661.6666666666666,2038391773041834.8,12908175383125.334
42,question_0_aime_Qwen3-14B_S16,16,4,2,3,1,1.0,0.8580559520779684,1135.6666666666667,2862.6666666666665,8683730916281088.0,53591934970880.0
43,question_0_aime_Qwen3-14B_S8,16,4,2,3,1,1.0,0.8130541129634051,1065.0,2826.3333333333335,7728886282029739.0,48534932350805.336
44,question_0_aime_Qwen3-14B_S4,16,4,2,3,1,1.0,0.7848072987923346,1169.0,1478.3333333333333,5235507820227669.0,33062844493312.0
45,question_0_aime_Qwen3-14B_S2,16,4,2,3,1,1.0,0.877347418954351,1043.6666666666667,1609.6666666666667,3751181972906410.5,23784838557098.668
46,question_0_aime_Qwen3-14B_S1,16,4,2,3,1,1.0,0.8411485729910152,1121.6666666666667,1827.3333333333333,328445940051456.0,2025640384085.3333
47,question_0_aime_Qwen3-14B_S8,8,8,2,3,1,1.0,0.9142223673354514,1422.0,2850.6666666666665,304240829195264.0,1841795817472.0
48,question_0_aime_Qwen3-14B_S4,8,8,2,3,1,1.0,0.8729689162727995,1270.3333333333333,2539.3333333333335,292754604876800.0,1799761261568.0
49,question_0_aime_Qwen3-14B_S2,8,8,2,3,1,1.0,0.8424069174393906,1307.6666666666667,2613.6666666666665,229034693849514.66,1413342850133.3333
50,question_0_aime_Qwen3-14B_S1,8,8,2,3,1,1.0,0.7187112988928738,1493.0,2474.0,151884952131925.34,929707973632.0
51,question_0_aime_Qwen3-14B_S4,4,16,4,3,1,1.0,0.8465817805957969,1228.6666666666667,6660.0,4414885311246336.0,27883493784576.0
52,question_0_aime_Qwen3-14B_S2,4,16,4,3,1,1.0,0.8108971216723512,990.6666666666666,4858.0,2981452359891456.0,18858153329322.668
53,question_0_aime_Qwen3-14B_S1,4,16,4,3,1,0.0,0.8013315941357163,910.0,2599.0,4383243350262528.0,27831584549888.0
54,question_0_aime_Qwen3-14B_S2,2,32,4,3,1,1.0,0.8398502313072344,1186.0,3542.0,4818432342723072.0,30574543534080.0
55,question_0_aime_Qwen3-14B_S1,2,32,4,3,1,0.6666666666666666,0.5599001542048229,790.6666666666666,2361.3333333333335,3364384033174272.0,21347129758037.332
56,question_0_aime_Qwen3-14B_S1,1,64,4,3,1,0.0,0.0,0.0,0.0,210612127339008.0,1275656174848.0
57,question_0_aime_Qwen3-8B_S64,64,1,1,3,1,1.0,0.8430767464298089,998.0,998.0,1.5749385221972736e+16,71354895882752.0
58,question_0_aime_Qwen3-8B_S32,64,1,1,3,1,1.0,0.8474866912512242,1247.3333333333333,1247.3333333333333,1.1651198657768448e+16,59575149618261.336
59,question_0_aime_Qwen3-8B_S16,64,1,1,3,1,1.0,0.8608615694495775,1217.3333333333333,1848.0,1.0008499098183766e+16,54949840959232.0
60,question_0_aime_Qwen3-8B_S8,64,1,1,3,1,1.0,0.714143026477903,1063.3333333333333,1063.3333333333333,7850840931596203.0,45638055414784.0
61,question_0_aime_Qwen3-8B_S4,64,1,1,3,1,1.0,0.6420192097566558,1299.0,1299.0,6186037726708480.0,37191479711232.0
62,question_0_aime_Qwen3-8B_S2,64,1,1,3,1,1.0,0.6834771496380311,1153.6666666666667,1153.6666666666667,4702604490601387.0,28678776159829.332
63,question_0_aime_Qwen3-8B_S1,64,1,1,3,1,1.0,0.6980271367767686,1037.3333333333333,1037.3333333333333,2792265762910720.0,17281177069568.0
64,question_0_aime_Qwen3-8B_S32,32,2,1,3,1,1.0,0.830993368133128,1275.3333333333333,1275.3333333333333,637182962400256.0,3754702668288.0
65,question_0_aime_Qwen3-8B_S16,32,2,1,3,1,1.0,0.90394905213069,1184.6666666666667,1184.6666666666667,425724920937301.3,2569515038720.0
66,question_0_aime_Qwen3-8B_S8,32,2,1,3,1,1.0,0.8898887660810667,1123.6666666666667,1123.6666666666667,525258638010453.3,3267400299946.6665
67,question_0_aime_Qwen3-8B_S4,32,2,1,3,1,1.0,0.6762090287707153,1085.0,1085.0,247438161818197.34,1532074620842.6667
68,question_0_aime_Qwen3-8B_S2,32,2,1,3,1,1.0,0.8147820365224844,1361.0,1361.0,184674543301632.0,1147232587520.0
69,question_0_aime_Qwen3-8B_S1,32,2,1,3,1,1.0,0.8948094927737924,1322.3333333333333,1322.3333333333333,173026862770773.34,1080618786218.6666
70,question_0_aime_Qwen3-8B_S16,16,4,2,3,1,1.0,0.9171125338866893,1076.6666666666667,3274.3333333333335,504329887075072.0,3059188531968.0
71,question_0_aime_Qwen3-8B_S8,16,4,2,3,1,1.0,0.8833092433609656,1163.0,2326.0,364121244768256.0,2243190479701.3335
72,question_0_aime_Qwen3-8B_S4,16,4,2,3,1,1.0,0.8533348744754047,1111.0,2213.6666666666665,351303877456469.3,2190516924672.0
73,question_0_aime_Qwen3-8B_S2,16,4,2,3,1,1.0,0.8873818191188393,1021.0,2033.6666666666667,80929610046720.0,490122995456.0
74,question_0_aime_Qwen3-8B_S1,16,4,2,3,1,1.0,0.8932004638930052,1068.0,2129.0,65539341132288.0,396836297216.0
75,question_0_aime_Qwen3-8B_S8,8,8,2,3,1,1.0,0.9200370375032333,1171.0,2334.3333333333335,201965392579072.0,1221839005696.0
76,question_0_aime_Qwen3-8B_S4,8,8,2,3,1,1.0,0.9191324311793814,1166.0,2336.6666666666665,197689414764714.66,1219254615381.3333
77,question_0_aime_Qwen3-8B_S2,8,8,2,3,1,1.0,0.9158797092161995,1197.3333333333333,2404.0,67239674707285.336,402661429674.6667
78,question_0_aime_Qwen3-8B_S1,8,8,2,3,1,1.0,0.9107777781431317,1152.0,2313.6666666666665,54362025743445.336,325731523498.6667
79,question_0_aime_Qwen3-8B_S4,4,16,4,3,1,1.0,0.7838374211602405,1131.0,8030.666666666667,143373554638080.0,874390205696.0
80,question_0_aime_Qwen3-8B_S2,4,16,4,3,1,1.0,0.6511772112488384,1268.0,5077.0,83544146611797.33,506548684970.6667
81,question_0_aime_Qwen3-8B_S1,4,16,4,3,1,0.6666666666666666,0.7306041062415701,1538.6666666666667,6153.333333333333,114546418456832.0,708596236032.0
82,question_0_aime_Qwen3-8B_S2,2,32,4,3,1,1.0,0.9257208436045773,1161.6666666666667,4646.666666666667,131192206874880.0,807795521792.0
83,question_0_aime_Qwen3-8B_S1,2,32,4,3,1,1.0,0.9296860720132303,1170.3333333333333,4694.333333333333,95630246257749.33,588260641706.6666
84,question_0_aime_Qwen3-8B_S1,1,64,4,3,1,1.0,0.9358939554420985,1163.0,4638.0,99068483029760.0,610133218560.0
85,question_0_aime_Qwen3-4B_S64,64,1,1,3,1,1.0,0.8904443327628241,924.6666666666666,2088.0,6633194027279872.0,27808563327488.0
86,question_0_aime_Qwen3-4B_S32,64,1,1,3,1,1.0,0.8861037811028023,917.3333333333334,1200.0,4637497761274880.0,22550691686912.0
87,question_0_aime_Qwen3-4B_S16,64,1,1,3,1,1.0,0.8800678723091201,952.6666666666666,1235.3333333333333,4215762847009109.5,22600752768682.668
88,question_0_aime_Qwen3-4B_S8,64,1,1,3,1,1.0,0.894784884422846,932.0,932.0,3152329554771114.5,18018501574826.668
89,question_0_aime_Qwen3-4B_S4,64,1,1,3,1,0.6666666666666666,0.5683490500155991,1054.6666666666667,1054.6666666666667,3087776241683285.5,18265396579328.0
90,question_0_aime_Qwen3-4B_S2,64,1,1,3,1,1.0,0.4455301314827773,971.3333333333334,971.3333333333334,2131799114884778.8,12874220617045.334
91,question_0_aime_Qwen3-4B_S1,64,1,1,3,1,0.6666666666666666,0.6648854407734007,1476.6666666666667,1476.6666666666667,1963135490311338.8,12124521632426.666
92,question_0_aime_Qwen3-4B_S32,32,2,1,3,1,1.0,0.751280463201837,1198.0,1198.0,193661297579008.0,1060074722304.0
93,question_0_aime_Qwen3-4B_S16,32,2,1,3,1,1.0,0.7060651704716504,1154.0,1154.0,115348438528682.67,644012463104.0
94,question_0_aime_Qwen3-4B_S8,32,2,1,3,1,1.0,0.7713058175731434,1015.0,1015.0,105652181751808.0,624414267562.6666
95,question_0_aime_Qwen3-4B_S4,32,2,1,3,1,1.0,0.8422551871719234,1112.6666666666667,1112.6666666666667,60367889496234.664,357267960149.3333
96,question_0_aime_Qwen3-4B_S2,32,2,1,3,1,1.0,0.5571975245668871,1308.0,1308.0,56161926009002.664,340018613589.3333
97,question_0_aime_Qwen3-4B_S1,32,2,1,3,1,1.0,0.8055296363421448,1323.0,1323.0,40383568701440.0,245091696128.0
98,question_0_aime_Qwen3-4B_S16,16,4,2,3,1,1.0,0.907334250630656,1023.0,2039.0,224590912043008.0,1338998148096.0
99,question_0_aime_Qwen3-4B_S8,16,4,2,3,1,1.0,0.9096355613547588,1121.0,2225.3333333333335,128154733014016.0,767141719722.6666
100,question_0_aime_Qwen3-4B_S4,16,4,2,3,1,1.0,0.8432009680890394,1058.3333333333333,2110.6666666666665,66993483696981.336,400074786474.6667
101,question_0_aime_Qwen3-4B_S2,16,4,2,3,1,1.0,0.8644777619216529,1174.6666666666667,2336.6666666666665,43735973663914.664,261737981781.33334
102,question_0_aime_Qwen3-4B_S1,16,4,2,3,1,1.0,0.81543592277411,1024.3333333333333,2042.3333333333333,29375614614186.668,175154186069.33334
103,question_0_aime_Qwen3-4B_S8,8,8,2,3,1,1.0,0.8813745711423276,1150.0,2301.0,88721632863744.0,516371056640.0
104,question_0_aime_Qwen3-4B_S4,8,8,2,3,1,1.0,0.8847395531171479,915.0,1825.3333333333333,59662544562005.336,352144669354.6667
105,question_0_aime_Qwen3-4B_S2,8,8,2,3,1,1.0,0.8730288928677178,1112.0,2211.0,65840055138816.0,401792117248.0
106,question_0_aime_Qwen3-4B_S1,8,8,2,3,1,1.0,0.886222718382682,998.3333333333334,1998.0,36570673433600.0,220867358720.0
107,question_0_aime_Qwen3-4B_S4,4,16,4,3,1,1.0,0.9276058184132053,1240.0,4971.0,50385036934656.0,294960642560.0
108,question_0_aime_Qwen3-4B_S2,4,16,4,3,1,1.0,0.9312119314346966,1176.0,4742.0,45346510701738.664,272350617429.33334
109,question_0_aime_Qwen3-4B_S1,4,16,4,3,1,1.0,0.9393076335766161,1276.6666666666667,5147.666666666667,22603365847040.0,132127363584.0
110,question_0_aime_Qwen3-4B_S2,2,32,4,3,1,1.0,0.9086555491785151,971.3333333333334,3871.6666666666665,33493871266304.0,197046206976.0
111,question_0_aime_Qwen3-4B_S1,2,32,4,3,1,1.0,0.9220437534352914,1027.6666666666667,4080.3333333333335,29375107627690.668,175151040341.33334
112,question_0_aime_Qwen3-4B_S1,1,64,4,3,1,1.0,0.9227839130027568,1542.0,6189.0,44190110794752.0,269276613632.0
113,question_0_aime_Qwen3-1.7B_S64,64,1,1,3,1,0.0,0.28800558133952336,161.0,4789.0,1400072436822528.0,5928465007360.0
114,question_0_aime_Qwen3-1.7B_S32,64,1,1,3,1,0.0,0.2645227161524546,199.0,2542.6666666666665,1017333611413504.0,5017731249664.0
115,question_0_aime_Qwen3-1.7B_S16,64,1,1,3,1,0.0,0.13906401303985763,422.3333333333333,967.3333333333334,705171313940053.4,3774159372032.0
116,question_0_aime_Qwen3-1.7B_S8,64,1,1,3,1,0.0,0.14060421703126066,321.0,635.3333333333334,553469050899370.7,3054413512192.0
117,question_0_aime_Qwen3-1.7B_S4,64,1,1,3,1,0.0,0.08548571321890723,438.6666666666667,752.3333333333334,558269354221824.0,3237069145258.6665
118,question_0_aime_Qwen3-1.7B_S2,64,1,1,3,1,0.0,0.24420225599810094,526.6666666666666,986.3333333333334,474258872757077.3,2806587831637.3335
119,question_0_aime_Qwen3-1.7B_S1,64,1,1,3,1,0.0,0.10403307486401499,681.6666666666666,681.6666666666666,485988550525184.0,2883557289386.6665
120,question_0_aime_Qwen3-1.7B_S32,32,2,1,3,1,1.0,0.8444956340863948,1093.3333333333333,6081.333333333333,127958173219072.0,552906462976.0
121,question_0_aime_Qwen3-1.7B_S16,32,2,1,3,1,1.0,0.7714664276778377,1256.0,4187.333333333333,90189359918336.0,440066950997.3333
122,question_0_aime_Qwen3-1.7B_S8,32,2,1,3,1,0.6666666666666666,0.8339901467459486,1223.0,6653.666666666667,63112511370496.0,331319646634.6667
123,question_0_aime_Qwen3-1.7B_S4,32,2,1,3,1,0.6666666666666666,0.835522214638134,1302.6666666666667,3869.0,40631268486741.336,219466830762.66666
124,question_0_aime_Qwen3-1.7B_S2,32,2,1,3,1,0.3333333333333333,0.8044054859088959,1314.6666666666667,2331.3333333333335,34961252350378.668,199745151573.33334
125,question_0_aime_Qwen3-1.7B_S1,32,2,1,3,1,0.3333333333333333,0.35113170717492465,1839.0,1839.0,33976633297749.332,201185901653.33334
126,question_0_aime_Qwen3-1.7B_S16,16,4,2,3,1,1.0,0.8057447996918468,1211.3333333333333,11379.333333333334,149082343456256.0,794335501568.0
127,question_0_aime_Qwen3-1.7B_S8,16,4,2,3,1,0.6666666666666666,0.85046531008877,1255.3333333333333,12451.666666666666,79824421795925.33,430060362069.3333
128,question_0_aime_Qwen3-1.7B_S4,16,4,2,3,1,0.6666666666666666,0.7991011816606438,1386.6666666666667,5866.666666666667,73200553593514.67,419869017344.0
129,question_0_aime_Qwen3-1.7B_S2,16,4,2,3,1,0.3333333333333333,0.4144544054441612,1677.3333333333333,5671.0,64654521746005.336,382878634581.3333
130,question_0_aime_Qwen3-1.7B_S1,16,4,2,3,1,0.0,0.19975618581372812,1327.6666666666667,2688.0,55780233948842.664,334740256853.3333
131,question_0_aime_Qwen3-1.7B_S8,8,8,2,3,1,1.0,0.8977087573583477,1222.0,16872.0,26777193682176.0,135607661056.0
132,question_0_aime_Qwen3-1.7B_S4,8,8,2,3,1,0.3333333333333333,0.8831830359219527,1301.0,11537.0,23494319643648.0,130314507008.0
133,question_0_aime_Qwen3-1.7B_S2,8,8,2,3,1,0.3333333333333333,0.746616263111996,1381.6666666666667,6657.0,18565244926293.332,106662624768.0
134,question_0_aime_Qwen3-1.7B_S1,8,8,2,3,1,0.0,0.7201243025324225,1160.3333333333333,2318.6666666666665,14946203847680.0,87405239637.33333
135,question_0_aime_Qwen3-1.7B_S4,4,16,4,3,1,0.0,0.9001467211917499,1281.0,19458.0,45384231714304.0,249576113920.0
136,question_0_aime_Qwen3-1.7B_S2,4,16,4,3,1,0.0,0.8920425779518643,1261.6666666666667,9544.666666666666,42358253975296.0,246414806101.33334
137,question_0_aime_Qwen3-1.7B_S1,4,16,4,3,1,0.0,0.6208295059400546,1181.3333333333333,4675.666666666667,28154714827008.0,164285905578.66666
138,question_0_aime_Qwen3-1.7B_S2,2,32,4,3,1,1.0,0.9260257160249429,1229.0,8894.0,37999609665024.0,218210582016.0
139,question_0_aime_Qwen3-1.7B_S1,2,32,4,3,1,0.3333333333333333,0.9064823173287336,1395.6666666666667,5612.666666666667,36349155865344.0,216223182336.0
140,question_0_aime_Qwen3-1.7B_S1,1,64,4,3,1,1.0,0.9306525388735217,1283.0,5112.0,27937701130752.0,162910542592.0
141,question_0_aime_Qwen3-0.6B_S64,64,1,1,3,1,0.0,0.21069675202458849,132.0,132.0,522389769611264.0,1450614017536.0
142,question_0_aime_Qwen3-0.6B_S32,64,1,1,3,1,0.0,0.20395828141758054,203.0,1106.6666666666667,557319235462314.7,1773926445056.0
143,question_0_aime_Qwen3-0.6B_S16,64,1,1,3,1,0.0,0.2092915933481209,398.3333333333333,1235.3333333333333,458323162814976.0,1727603959978.6667
144,question_0_aime_Qwen3-0.6B_S8,64,1,1,3,1,0.0,0.09798022605247192,507.3333333333333,1623.0,390184967018154.7,1658807221930.6667
145,question_0_aime_Qwen3-0.6B_S4,64,1,1,3,1,0.0,0.08411322170888617,532.0,844.6666666666666,310574945084245.3,1485291178496.0
146,question_0_aime_Qwen3-0.6B_S2,64,1,1,3,1,0.0,0.14547255421479868,564.3333333333334,746.6666666666666,233002372942165.34,1221831604224.0
147,question_0_aime_Qwen3-0.6B_S1,64,1,1,3,1,0.0,0.06409227725396234,608.3333333333334,608.3333333333334,188744801813674.66,1013794064042.6666
148,question_0_aime_Qwen3-0.6B_S32,32,2,1,3,1,0.0,0.5161739688031547,480.0,23845.0,106164962258944.0,368055597568.0
149,question_0_aime_Qwen3-0.6B_S16,32,2,1,3,1,0.0,0.37419143574284913,474.0,11761.333333333334,69495549909674.664,287437769216.0
150,question_0_aime_Qwen3-0.6B_S8,32,2,1,3,1,0.0,0.41386100243633744,640.0,5634.0,51426700063914.664,248230461952.0
151,question_0_aime_Qwen3-0.6B_S4,32,2,1,3,1,0.0,0.18978511131508435,756.3333333333334,3221.3333333333335,42594371110570.664,230071277397.33334
152,question_0_aime_Qwen3-0.6B_S2,32,2,1,3,1,0.0,0.2173576042344697,1400.3333333333333,2287.3333333333335,37746423980544.0,218330165760.0
153,question_0_aime_Qwen3-0.6B_S1,32,2,1,3,1,0.0,0.1063131669032461,579.6666666666666,579.6666666666666,23468291290453.332,138518030848.0
154,question_0_aime_Qwen3-0.6B_S16,16,4,2,3,1,0.0,0.6732968067508991,819.0,36870.0,101189155563520.0,474527536128.0
155,question_0_aime_Qwen3-0.6B_S8,16,4,2,3,1,0.0,0.5360435414478147,870.6666666666666,19526.0,68690938587477.336,353845803008.0
156,question_0_aime_Qwen3-0.6B_S4,16,4,2,3,1,0.0,0.49238671794837435,996.0,12132.333333333334,47083296261802.664,256268326912.0
157,question_0_aime_Qwen3-0.6B_S2,16,4,2,3,1,0.0,0.4901069527593782,671.0,3956.6666666666665,43256646715562.664,253627930453.33334
158,question_0_aime_Qwen3-0.6B_S1,16,4,2,3,1,0.0,0.32873142361475227,801.3333333333334,1589.3333333333333,30219613726378.668,180962619221.33334
159,question_0_aime_Qwen3-0.6B_S8,8,8,2,3,1,0.0,0.3880212213448069,1064.0,21720.0,51938233950208.0,251379040768.0
160,question_0_aime_Qwen3-0.6B_S4,8,8,2,3,1,0.0,0.36400137994528386,771.3333333333334,10629.0,42488868913152.0,230228362410.66666
161,question_0_aime_Qwen3-0.6B_S2,8,8,2,3,1,0.0,0.3319182733860497,1028.0,6686.666666666667,37586005248682.664,217698015061.33334
162,question_0_aime_Qwen3-0.6B_S1,8,8,2,3,1,0.0,0.28599611922607165,722.0,1451.3333333333333,31615949971285.332,189741240832.0
163,question_0_aime_Qwen3-0.6B_S4,4,16,4,3,1,1.0,0.6682116358130128,1391.0,16784.666666666668,46273921856000.0,252875966976.0
164,question_0_aime_Qwen3-0.6B_S2,4,16,4,3,1,0.6666666666666666,0.6316126355746767,1205.6666666666667,7574.666666666667,40149986495829.336,233605018112.0
165,question_0_aime_Qwen3-0.6B_S1,4,16,4,3,1,0.3333333333333333,0.6236490755884081,1031.6666666666667,4133.666666666667,34249793822549.332,206299850581.33334
166,question_0_aime_Qwen3-0.6B_S2,2,32,4,3,1,0.0,0.4256216005547535,481.0,6673.0,38637437798400.0,225128507904.0
167,question_0_aime_Qwen3-0.6B_S1,2,32,4,3,1,0.0,0.39110655991772975,1129.0,4557.0,36641211777024.0,221334284800.0
168,question_0_aime_Qwen3-0.6B_S1,1,64,4,3,1,1.0,0.8655702069746073,1196.0,4816.0,14576957485568.0,87004711424.0
169,question_1_aime_Qwen3-32B_S64,64,1,1,3,1,1.0,0.6212089691407557,485.0,485.0,1.4194935383318528e+16,82271909967872.0
170,question_1_aime_Qwen3-32B_S32,64,1,1,3,1,1.0,0.7410327406301104,500.6666666666667,500.6666666666667,1.1931091444859734e+16,71540776084821.33
171,question_1_aime_Qwen3-32B_S16,64,1,1,3,1,1.0,0.7574956627697373,561.3333333333334,561.3333333333334,1.188520795148783e+16,72209121682090.67
172,question_1_aime_Qwen3-32B_S8,64,1,1,3,1,1.0,0.7367280283806634,550.3333333333334,550.3333333333334,1.0701361598891178e+16,66627855972181.336
173,question_1_aime_Qwen3-32B_S4,64,1,1,3,1,1.0,0.9250805466203676,543.6666666666666,543.6666666666666,1.3479610022006784e+16,84732374380373.33
174,question_1_aime_Qwen3-32B_S2,64,1,1,3,1,1.0,0.7690034723032033,606.3333333333334,606.3333333333334,1.068462121220608e+16,67440692620800.0
175,question_1_aime_Qwen3-32B_S1,64,1,1,3,1,1.0,0.923105241544934,491.6666666666667,491.6666666666667,5198251228667733.0,32836669291690.668
176,question_1_aime_Qwen3-32B_S32,32,2,1,3,1,1.0,0.8652766512327847,434.3333333333333,434.3333333333333,1434591044057088.0,8528858385920.0
177,question_1_aime_Qwen3-32B_S16,32,2,1,3,1,1.0,0.9076555461258545,399.3333333333333,399.3333333333333,1235183946711040.0,7515852696064.0
178,question_1_aime_Qwen3-32B_S8,32,2,1,3,1,1.0,0.9084580320552019,474.3333333333333,474.3333333333333,1202581603528874.8,7492562546517.333
179,question_1_aime_Qwen3-32B_S4,32,2,1,3,1,1.0,0.9560407428298855,694.0,694.0,670659965735082.6,4162609549141.3335
180,question_1_aime_Qwen3-32B_S2,32,2,1,3,1,1.0,0.9579984796938154,521.0,521.0,585905146389162.6,3656080323413.3335
181,question_1_aime_Qwen3-32B_S1,32,2,1,3,1,1.0,0.9365218509514707,556.3333333333334,556.3333333333334,411630003597824.0,2561103619584.0
182,question_1_aime_Qwen3-32B_S16,16,4,2,3,1,1.0,0.9590571408811245,374.0,755.3333333333334,4631512622121472.0,28795670629888.0
183,question_1_aime_Qwen3-32B_S8,16,4,2,3,1,1.0,0.9582798263204101,597.3333333333334,1194.0,3650786619287381.5,22943124330666.668
